date,start_date,days,Alpha,Gamma,Mu,Delta,Omicron,Otros
2022-06-05,2020-01-01,886.0,2.2895552451566095e-05,1.8512043729868168e-09,1.3555146264992613e-07,0.00047011718142141076,0.9995068498432076,2.0252463650875506e-11
2022-06-12,2020-01-01,893.0,1.9401041460929507e-05,1.3169572284175988e-09,8.615435681510164e-08,0.00029671834782822235,0.9996837931258622,1.353465299718933e-11
2022-06-19,2020-01-01,900.0,1.643911330844932e-05,9.36846920910857e-10,5.475577544542311e-08,0.00018725547521828854,0.9997962497098061,9.044715994724194e-12
2022-06-26,2020-01-01,907.0,1.3928938631533038e-05,6.664262338115608e-10,3.479918762537772e-08,0.00011816628457249456,0.9998678693051382,6.0440098395517425e-12
2022-07-03,2020-01-01,914.0,1.1801808987479485e-05,4.740526978297616e-10,2.2115632327014234e-08,7.456459179273637e-05,0.9999136110054961,4.038674898777281e-12
2022-07-10,2020-01-01,921.0,9.999381714390961e-06,3.372060136697796e-10,1.4054770733027044e-08,4.704991780718489e-05,0.9999429363058029,2.698810099910121e-12
2022-07-17,2020-01-01,928.0,8.47215258388433e-06,2.398612953885394e-10,8.931910111376785e-09,2.9687720830205447e-05,0.9999618309530112,1.8033818366501923e-12
2022-07-24,2020-01-01,935.0,7.178137820867126e-06,1.7061709453510287e-10,5.676261891504926e-09,1.873223364671252e-05,0.9999740837804484,1.2050064560172905e-12
2022-07-31,2020-01-01,942.0,6.081743533029088e-06,1.2136215535556795e-10,3.6072718834206894e-09,1.1819494150668726e-05,0.999982095032877,8.051199155297024e-13
2022-08-07,2020-01-01,949.0,5.152799872345109e-06,8.632626602201235e-11,2.2924204028150436e-09,7.45771946473479e-06,0.9999873871013784,5.380075102837618e-13
2022-08-14,2020-01-01,956.0,4.365738221739054e-06,6.140474547478097e-11,1.4568302714318498e-09,4.705565247807159e-06,0.999990927177936,3.594870341317635e-13
2022-08-21,2020-01-01,963.0,3.698891536746877e-06,4.3677769999741865e-11,9.258128218202228e-10,2.9690441659547974e-06,0.9999933310945666,2.402506898662196e-13
